Year,Rank,Title,Studio,Worldwide,Domestic,Overseas,Category,Link
2004,115,The Girl Next Door,Fox,30.4,14.6,15.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=girlnextdoor.htm
2004,116,Godsend,Lions,30.1,14.4,15.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=godsend.htm
2004,117,Shaun of the Dead,Rog.,30.0,13.5,16.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=shaunofthedead.htm
2004,118,Laws of Attraction,NL,30.0,17.9,12.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lawsofattraction.htm
2004,119,Yu-Gi-Oh! The Movie,WB,29.2,19.8,9.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=yugioh.htm
2004,120,Agent Cody Banks 2: Destination London,MGM,28.8,23.6,5.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=agentcodybanks2.htm
2004,121,Thunderbirds,Uni.,28.3,6.9,21.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=thunderbirds.htm
2004,122,Tais-toi,Chri.,27.7,3.1,27.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=taistoi.htm
2004,123,Dirty Dancing: Havana Nights,Lions,27.7,14.2,13.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dirtydancing2.htm
2004,124,Ella Enchanted,Mira.,27.4,22.9,4.5,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ellaenchanted.htm
2004,125,The Whole Ten Yards,WB,26.2,16.3,9.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wholetenyards.htm
2004,126,The Alamo (2004),BV,25.8,22.4,3.4,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=alamo.htm
2004,127,Seed of Chucky,Rog.,24.8,17.1,7.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=seedofchucky.htm
2004,128,Harold and Kumar Go to White Castle,NL,23.9,18.3,5.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=haroldandkumar.htm
2004,129,Birth,NL,23.9,5.1,18.8,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=birth.htm
2004,130,NASCAR 3D: The IMAX Experience (IMAX),WB,22.2,21.6,6.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=nascar3dimax.htm
2004,131,Little Black Book,SonR,22.0,20.7,1.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=littleblackbook.htm
2004,132,Mr. 3000,BV,21.8,21.8,0.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mr3000.htm
2004,133,Wicker Park,MGM,21.6,13.0,8.6,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wickerpark.htm
2004,134,William Shakespeare's The Merchant of Venice,SPC,21.4,3.8,17.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=merchantofvenice.htm
2004,135,New York Minute,WB,21.3,14.1,7.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=newyorkminute.htm
2004,136,Win a Date with Tad Hamilton!,DW,21.3,17.1,4.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=winadatewithtadhamilton.htm
2004,137,Eurotrip,DW,20.8,17.8,3.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=eurotrip.htm
2004,138,Super Size Me,IDP,20.6,11.5,9.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=supersizeme.htm
2004,139,I Heart Huckabees,FoxS,20.1,12.8,7.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ihearthuckabees.htm
2004,140,Vanity Fair,Focus,19.5,16.1,3.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=vanityfair.htm
2004,141,De-Lovely,UA,18.6,13.5,5.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=delovely.htm
2004,142,My Baby's Daddy,Mira.,18.5,17.7,8.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mybabysdaddy.htm
2004,143,Catch That Kid,Fox,16.9,16.7,2.3,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=catchthatkpage=intl&country=CH&id.htm
2004,144,Kinsey,FoxS,16.9,10.3,6.7,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kinsey.htm
2004,145,Paparazzi,Fox,16.8,15.7,1.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=paparazzi.htm
2004,146,Dogville,Lions,16.7,1.5,15.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dogville.htm
2004,147,What the #$*! Do We Know?!,CLD,16.0,10.9,5.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=whatthe.htm
2004,148,Before Sunset,WIP,16.0,5.8,10.2,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=beforesunset.htm
2004,149,Facing Windows,SPC,15.5,5.4,15.0,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=facingwindows.htm
2004,150,Zelary,SPC,15.5,3.3,15.1,Top101to150,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=zelary.htm
2004,151,The Dreamers,FoxS,15.1,2.5,12.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dreamers.htm
2004,152,Surviving Christmas,DW,15.1,11.7,3.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=survivingchristmas.htm
2004,153,Raise Your Voice,NL,14.9,10.4,4.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=raiseyourvoice.htm
2004,154,Soul Plane,MGM,14.8,14.2,6.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=soulplane.htm
2004,155,Welcome to Mooseport,Fox,14.6,14.5,1.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=welcometomooseport.htm
2004,156,Envy,DW,14.6,13.6,1.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=envy.htm
2004,157,Being Julia,SPC,14.3,7.7,6.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=beingjulia.htm
2004,158,Touching the Void,IFC,13.9,4.6,9.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=touchingthevopage=intl&country=CH&id.htm
2004,159,RRRrrrr!!!,Chri.,13.3,0.5,13.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rrrrrrr.htm
2004,160,Vera Drake,FL,13.3,3.8,9.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=veradrake.htm
2004,161,"Remember Me, My Love",IDP,12.7,2.3,12.4,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=remembermemylove.htm
2004,162,Maria Full of Grace,FL,12.6,6.5,6.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mariafullofgrace.htm
2004,163,Breakin' All the Rules,SGem,12.5,12.3,2.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=breakinalltherules.htm
2004,164,The Clearing,FoxS,12.5,5.8,6.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=clearing.htm
2004,165,Chasing Liberty,WB,12.3,12.2,1.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=chasingliberty.htm
2004,166,The Cookout,Lions,12.0,11.8,2.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cookout.htm
2004,167,Suspect Zero,Par.,11.4,8.7,2.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=suspectzero.htm
2004,168,Connie and Carla,Uni.,11.3,8.1,3.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=connieandcarla.htm
2004,169,The Perfect Score,Par.,10.9,10.4,4.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=perfectscore.htm
2004,170,Main Hoon Na,Eros,10.8,1.7,9.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mainhoonna.htm
2004,171,Carandiru,SPC,10.8,2.2,10.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=carandiru.htm
2004,172,First Daughter,Fox,10.6,9.1,1.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=firstdaughter.htm
2004,173,Saved!,UA,10.2,8.9,1.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=saved.htm
2004,174,Sleepover,MGM,10.1,9.4,7.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sleepover.htm
2004,175,A Day Without a Mexican,Tele,10.1,4.2,5.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=daywithoutamexican.htm
2004,176,Ghost in the Shell 2: Innocence,GF,9.8,1.0,8.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ghostintheshell2.htm
2004,177,"Spring, Summer, Fall, Winter... and Spring",SPC,9.5,2.4,7.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=springsummerfallwinterandspring.htm
2004,178,Super Babies: Baby Geniuses 2,Triu,9.4,9.2,2.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=babygeniuses2.htm
2004,179,The Story of the Weeping Camel,Think,9.3,1.8,7.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=storyofweepingcamel.htm
2004,180,Bon Voyage,SPC,8.9,2.4,6.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bonvoyage.htm
2004,181,Infernal Affairs,Mira.,8.7,1.7,8.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=infernalaffairs.htm
2004,182,Love Me If You Dare,ParC,8.6,5.5,8.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=lovemeifyoudare.htm
2004,183,Beyond the Sea,Lions,8.4,6.3,2.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=beyondthesea.htm
2004,184,The Machinist,ParC,8.2,1.1,7.1,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=machinist.htm
2004,185,Spartan,WB,8.1,4.4,3.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=spartan.htm
2004,186,Coffee and Cigarettes,UA,7.9,2.2,5.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=coffeeandcigarettes.htm
2004,187,Club Dread,FoxS,7.6,5.0,2.6,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=clubdread.htm
2004,188,I'm Not Scared,Mira.,7.4,1.6,5.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=imnotscared.htm
2004,189,Twilight Samurai,Emp.,7.3,5.6,6.8,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=twilightsamurai.htm
2004,190,Intimate Strangers,ParC,7.1,2.1,5.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=intimatestrangers.htm
2004,191,"Woman, Thou Art Loosed",Magn.,6.9,6.9,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=womanthouartloosed.htm
2004,192,The Big Bounce,WB,6.8,6.5,3.2,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bigbounce.htm
2004,193,The Door in the Floor,Focus,6.7,3.9,2.9,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=doorinthefloor.htm
2004,194,Oasis,Life,6.7,0.1,6.7,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=oasis.htm
2004,195,Against the Ropes,Par.,6.6,5.9,7.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=againsttheropes.htm
2004,196,Ned Kelly,Focus,6.6,0.9,6.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=nedkelly.htm
2004,197,A Fond Kiss,Castle,6.5,0.3,6.5,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fondkiss.htm
2004,198,Teacher's Pet,BV,6.5,6.5,0.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=teacherspet.htm
2004,199,Warriors of Heaven and Earth,SPC,6.1,0.8,6.0,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=warriorsofheavenandearth.htm
2004,200,Rosenstrasse,IDP,6.1,7.4,5.3,Top151to200,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rosenstrasse.htm
2005,1,Harry Potter and the Goblet of Fire,WB,896.9,290.0,606.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=harrypotter4.htm
2005,2,Star Wars: Episode III - Revenge of the Sith,Fox,848.8,380.3,468.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=starwars3.htm
2005,3,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",BV,745.0,291.7,453.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=narnia.htm
2005,4,War of the Worlds,Par.,591.7,234.3,357.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=waroftheworlds.htm
2005,5,King Kong,Uni.,550.5,218.1,332.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kingkong05.htm
2005,6,Madagascar,DW,532.7,193.6,339.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=madagascar.htm
2005,7,Mr.  Mrs. Smith,Fox,478.2,186.3,291.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=mrandmrssmith.htm
2005,8,Charlie and the Chocolate Factory,WB,475.0,206.5,268.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=charliechocolate.htm
2005,9,Batman Begins,WB,372.7,205.3,167.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=batmanbegins.htm
2005,10,Hitch,Sony,368.1,179.5,188.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hitch.htm
2005,11,Fantastic Four (2005),Fox,330.6,154.7,175.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fantasticfour.htm
2005,12,Chicken Little,BV,314.4,135.4,179.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=chickenlittle.htm
2005,13,Wedding Crashers,NL,285.2,209.3,75.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=weddingcrashers.htm
2005,14,Robots,Fox,260.7,128.2,132.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=robots.htm
2005,15,Howl's Moving Castle,BV,235.2,4.7,230.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=howlsmovingcastle.htm
2005,16,Constantine,WB,230.9,76.0,154.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=constantine.htm
2005,17,Flightplan,BV,223.4,89.7,133.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=flightplan.htm
2005,18,Kingdom of Heaven,Fox,211.7,47.4,164.3,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kingdomofheaven.htm
2005,19,Fun with Dick and Jane,Sony,202.0,110.3,91.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=funwithdickandjane.htm
2005,20,The Pacifier,BV,198.6,113.1,85.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=pacifier.htm
2005,21,Wallace and Gromit: The Curse of the Were-Rabbit,DW,192.6,56.1,136.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=wallaceandgromit05.htm
2005,22,The Longest Yard,Par.,190.3,158.1,32.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=longestyard05.htm
2005,23,Walk the Line,Fox,186.4,119.5,66.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=walktheline.htm
2005,24,Brokeback Mountain,Focus,178.1,83.0,95.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brokebackmountain.htm
2005,25,The 40-Year-Old Virgin,Uni.,177.4,109.4,67.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=40yearoldvirgin.htm
2005,26,The Island,DW,162.9,35.8,127.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=island05.htm
2005,27,The Interpreter,Uni.,162.9,72.7,90.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=interpreter.htm
2005,28,Memoirs of a Geisha,Sony,162.2,57.5,104.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=memoirsofageisha.htm
2005,29,The Ring Two,DW,161.5,76.2,85.2,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=ring2.htm
2005,30,Sin City,Dim.,158.8,74.1,84.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sincity.htm
2005,31,Monster-in-Law,NL,154.7,82.9,71.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=monsterinlaw.htm
2005,32,Saw II,Lions,147.7,87.0,60.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=saw2.htm
2005,33,The Exorcism of Emily Rose,SGem,144.2,75.1,69.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=exorcismofemilyrose.htm
2005,34,Herbie: Fully Loaded,BV,144.1,66.0,78.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=herbie05.htm
2005,35,The Legend of Zorro,Sony,142.4,46.5,95.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=zorro2.htm
2005,36,Bewitched,Sony,131.4,63.3,68.1,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=bewitched.htm
2005,37,Munich,Uni.,130.4,47.4,83.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=munich.htm
2005,38,Cheaper by the Dozen 2,Fox,129.2,82.6,46.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cheaperbythedozen2.htm
2005,39,March of the Penguins,WIP,127.4,77.4,50.0,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=marchofthepenguins.htm
2005,40,Hide and Seek,Fox,122.7,51.1,71.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hpage=intl&country=CH&ideandseek.htm
2005,41,Pride and Prejudice,Focus,121.1,38.4,82.7,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=prpage=intl&country=CH&ideandprejudice05.htm
2005,42,Sahara,Par.,119.3,68.7,50.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=sahara.htm
2005,43,Tim Burton's Corpse Bride,WB,117.2,53.4,63.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=corpsebrpage=intl&country=CH&ide.htm
2005,44,The Dukes of Hazzard,WB,111.1,80.3,30.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=dukesofhazzard.htm
2005,45,Hoodwinked,Wein.,110.0,51.4,58.6,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hoodwinked.htm
2005,46,Cinderella Man,Uni.,108.5,61.6,46.9,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=cinderellaman.htm
2005,47,The Amityville Horror (2005),MGM,108.0,65.2,42.8,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=amityvillehorror05.htm
2005,48,The Brothers Grimm,Dim.,105.3,37.9,67.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=brothersgrimm.htm
2005,49,The Hitchhiker's Guide to the Galaxy,BV,104.5,51.1,53.4,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=hitchhikersgupage=intl&country=CH&ide.htm
2005,50,Just Like Heaven,DW,102.9,48.3,54.5,Top1to50,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=justlikeheaven.htm
2005,51,Guess Who,Sony,101.9,68.9,33.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=guesswho.htm
2005,52,Miss Congeniality 2: Armed and Fabulous,WB,101.4,48.5,52.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=misscongeniality2.htm
2005,53,Kung Fu Hustle,SPC,100.9,17.1,83.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=kungfuhustle.htm
2005,54,Crash,Lions,98.4,54.6,43.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=crash05.htm
2005,55,Are We There Yet?,SonR,97.9,82.7,15.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=arewethereyet.htm
2005,56,Jarhead,Uni.,96.9,62.7,34.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=jarhead.htm
2005,57,Red Eye,DW,95.6,57.9,37.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=redeye.htm
2005,58,Be Cool,MGM,95.2,56.0,39.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=becool.htm
2005,59,Syriana,WB,94.0,50.8,43.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=syriana.htm
2005,60,Four Brothers,Par.,92.4,74.5,17.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=fourbrothers.htm
2005,61,The Family Stone,Fox,92.3,60.1,32.2,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=familystone.htm
2005,62,Downfall,NM,92.2,5.5,86.7,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=downfall.htm
2005,63,The Skeleton Key,Uni.,92.0,47.9,44.1,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=skeletonkey.htm
2005,64,White Noise,Uni.,91.2,56.4,34.8,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=whitenoise.htm
2005,65,Racing Stripes,WB,90.8,49.8,41.0,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=racingstripes.htm
2005,66,Rumor Has It,WB,88.9,43.0,45.9,Top51to100,http://www.boxofficemojo.com/movies/?page=intl&country=CH&id=rumorhasit.htm
